year,gdp_pc,edu_exp,water_acc,urban_pop,health_exp_pc,life_expectancy,iso3,dea_score,sfa_score
2000,7570.58279297342,2.5500188893839932,58.3988116212173,58.8947380255871,56.8865850030677,52.20957339333333,COG,0.6212893010801315,0.7643373716658047
2000,14018.7425010386,4.66695022583008,94.6502911361544,59.0462378975394,532.125835665827,78.20148816666666,CRI,1,0.9826163519046194
2000,4838.34023729938,2.40031003952026,68.7946138845833,43.0840065011913,98.5456045549626,51.379800216666666,CIV,0.5718153950063973,0.7488684338501681
2000,21302.2503684536,3.811040431170578,98.6451317481292,55.6818319251231,843.355664920674,74.71072545,HRV,0.5283097080019297,0.9454185798213313
2000,11588.95291648506,7.70481014251709,91.7610721399503,75.635383605957,548.76711993368,76.78737098,CUB,0.6813480389758342,0.9786749184955456
2000,34307.1247870579,4.416836127044373,98.700791720998,90.8692145662905,1972.3614378485333,76.8260727213606,CUW,0.5654326580645913,0.9296452994406265
2000,36121.81640625,4.98954010009766,99.8808389848329,68.7726966799379,1135.91041687032,78.83602354,CYP,0.7927219718108083,0.9625898211226752
2000,29427.4070011514,3.61999011039734,97.972246151234,74.0038256456769,923.632574790482,75.00560301666667,CZE,0.552260480899456,0.9375505313737371
2000,57907.5020603903,8.09002017974854,99.9999969457606,85.0999984741211,2322.84074388371,76.90847342666667,DNK,0.326268959854298,0.9091702588573481
2000,6282.465516498849,9.65999984741211,74.3096347205208,73.3486361649708,74.994209221843093,59.54179177666667,DJI,0.2674758784941846,0.8601881413636921
2000,14054.6548016043,3.7323645467926116,94.2668749983249,65.2352744316641,352.176029417882,72.74209693091021,DMA,0.494138983600734,0.9589850186220558
2000,10896.3184155964,1.88829004764557,91.0193202795321,61.3128549215919,319.657557486545,73.48776957666666,DOM,0.83896684559421,0.9719582508054748
2000,9183.05155276919,1.20265996456146,84.7569577363027,60.6865005107058,204.713078978767,72.64581881333334,ECU,1,0.9765733775338495
2000,9981.62775083138,4.316893144065668,98.9933618838288,42.7339398932519,282.161218390441,69.15923513333333,EGY,0.4461420093041749,0.9351926510697773
2000,7545.44796218991,2.8386800289154,85.7434516377226,56.5638569810457,346.873439553581,71.60737065666667,SLV,0.7252780728464614,0.9626504978279625
2000,11767.4708814313,2.2681374258330846,51.0981400291321,38.8154587133988,89.6999260666768,54.07279070333333,GNQ,0.6174360675934719,0.7674794244049779
2000,2581.109851075638,2.6038158902616613,46.8142152971943,34.0983619689941,75.5269019679428,55.06953766666667,ERI,0.658881857437441,0.8235401550139402
2000,20528.5708195573,5.33945989608765,97.4667553534915,67.385529072627,485.687718341864,70.93019021333333,EST,0.3168497275119443,0.919159326853359
2000,6106.07478740465,5.50848007202148,52.3827344327009,22.8409330761997,209.925583105027,46.793855216666664,SWZ,0.2730427246434114,0.6605611817143862
2000,810.270749126975,3.88614988327026,18.7590608817132,14.9193096160889,20.6762964305451,50.81312727666666,ETH,0.9012414814259487,0.8265163516275148
2000,70728.02794653742,3.699370915456834,100,35.6986770629883,3390.3573632315038,78.77760489584723,FRO,0.601442372914181,0.9142326922018691
2000,9070.99316578265,5.87773990631104,94.8171817941027,48.0649880871211,209.31995286199,65.94278190333334,FJI,0.32861542326641074,0.9056421054721701
2000,46968.841714507,5.71163988113403,100,67.1227685349539,1899.95793120402,77.54144029,FIN,0.48250682592445215,0.9293426038647625
2000,45922.4789363701,5.0415760768829685,99.9999963750584,76.5143983146093,2516.14798857592,78.88924466,FRA,0.5911979929262897,0.9360914294563496
2000,52535.39949319958,3.7856314077275472,100,55.954253994428,2720.9873578619986,78.70880739283093,PYF,0.6664605180957478,0.9287366927531889
2000,21717.2240797447,3.82709002494812,80.0652503338317,79.5660404650438,387.076622985751,57.733591043333334,GAB,0.26447770084942096,0.7604368984924862
2000,2658.61770579464,1.46587002277374,71.751986616962,46.9722332873784,323.186956222584,59.20192239666667,GMB,0.9497441551767949,0.8392091951027464
2000,5706.27236527837,2.18105006217956,94.0602241234961,52.4935999592259,217.030483039799,70.96445634999999,GEO,0.9208131965509527,0.9719482176929766
2000,49875.8764172059,5.152916347862114,100,80.0942160905637,2682.23159519481,78.02199431,DEU,0.517548760026009,0.9223689167939233
2000,3327.35199291767,3.5724500825840497,65.517218378745,43.9373786640616,43.7418627171607,59.09158604333333,GHA,0.5995102503866999,0.890138197788871
2000,65094.05294519807,4.069722350166175,100,100,2338.299534612394,79.98134117474706,GIB,0.7333694249696954,0.9407277569410002
2000,31386.639783624,3.35086011886597,99.7578133347086,72.665642910984,1417.76097503008,78.45123653666667,GRC,0.8498302205708573,0.958036242931142
2000,44991.6751496134,5.411623822117906,100,81.4517822265625,3578.2928023098707,80.66233379180896,GRL,0.7298476219116349,0.9440149916249965
2000,11625.050939182,4.611904852118545,93.3076378093218,35.8702371019579,391.4703928122,71.99378475,GRD,0.46499183087751395,0.9531377080563748
2000,48018.817555706024,4.457295382820041,99.4735533221536,93.1395316242857,4309.617959661992,81.80262585675179,GUM,1,0.9483754123410287
2000,8770.4040870875,4.013601141710263,87.5089539389725,43.2434755105047,272.539677981635,68.34417887333333,GTM,0.4678411966110292,0.9300161196912377
2000,2358.28765608495,1.7786500453949,49.7532822926472,30.9231105645224,52.4273922248662,54.18446198,GIN,0.8643272902932772,0.8245094404391873
2000,1974.62172274651,2.0877251055381683,55.17972626039981,36.8412054388232,42.4808013485721,50.24021456333333,GNB,0.7913668811657742,0.7766603595683289
2000,8025.29326490962,8.48414993286133,89.3211330907679,28.7610390578913,156.993821136743,64.73997025666667,GUY,0.2529957269071295,0.9014140247253104
2000,3267.07646816599,2.4092052851272245,54.3912791265866,36.8408497942176,88.9541723553315,56.74758512666667,HTI,0.6475655927273692,0.8366685740791865
2000,4579.68960840984,4.196242387218361,85.7009621339026,45.3233354392127,162.183997341838,69.80447282666667,HND,0.614341565123787,0.9717329961370972
2000,39848.59152924,3.99701393586552,98.9070064531479,100,2377.191289616081,77.44273765215499,HKG,0.6186601564718124,0.9266952352452084
2000,22117.9204303193,4.8624701499939,93.8958473145808,64.2602344392211,802.676557554202,71.36961793,HUN,0.321215158362305,0.9066894207644598
2000,49338.4714252632,6.4314398765564,99.9999968536342,91.9674192031642,2649.74377713998,79.68728212666667,ISL,0.5486495286306768,0.9402979500497809
2000,3099.5028215766,4.32480001449585,79.4918924474821,27.6470407512523,85.8442199233361,63.221872063333336,IND,0.49959092487662465,0.9285085053800082
2000,6056.38197842165,3.208477723572743,75.7755519212516,41.9861540600656,93.493089104675,67.20303698666666,IDN,0.6413685893958904,0.9572699780931373
2000,11643.1218077696,4.03064012527466,94.2087234514971,64.4780120849609,481.855826373071,73.54092202666666,IRN,0.5386031895661691,0.9623025614122612
2000,12702.1641950921,4.883290635329659,80.8465210339668,67.6331913847871,442.73926313442485,69.42120201,IRQ,0.38055412777771247,0.9172801458136572
2000,53675.0054596933,4.13226985931396,96.6432181326014,59.1247997891425,1795.08950873427,76.43174196999999,IRL,0.5247502814681998,0.9157804874887702
2000,24167.513389985947,3.822967249725439,98.72305684699565,51.8280887588444,1045.712968689924,74.86474911390151,IMN,0.5236986979894451,0.9374197524304623
2000,33275.0631655978,5.93116998672485,99.9999980424614,91.2809653237465,1749.66607197713,78.50362150333333,ISR,0.5844608962926149,0.9506588454445183
2000,50353.4200415436,4.27996015548706,99.5570595333996,67.1932283786243,2049.4051277894,79.30748807,ITA,0.6986037343829281,0.9444092523081495
2000,9667.92474492316,4.98346996307373,93.044767295069,51.7165550768252,386.434569491621,72.25069927333334,JAM,0.48137372854350513,0.9597548184133282
2000,39005.9136305044,3.46011996269226,98.5196139100947,78.6126803295375,1916.74745453322,81.46902510333334,JPN,1,0.9691843562839695
2000,8086.92202690853,4.753839044532258,98.375425418806,78.2848247546539,543.501039029527,73.03283036,JOR,0.548097837073248,0.9623510078322277
2000,12935.864368308,3.25662994384766,90.0307426152469,56.0239607657944,308.620774607862,64.44518244999999,KAZ,0.35613832133511997,0.865774616531502
2000,3756.63622296879,5.1867299079895,45.3600224507061,19.4553832211834,75.5469903958134,54.08370034666667,KEN,0.38891459641446363,0.7984878869626761
2000,2481.41524257587,10.0424404144287,56.1653892565175,43.3274808848011,127.125057617559,60.12653315666667,KIR,0.4509834425562562,0.8773338223546077
2000,14410.710855163576,5.388673610928589,99.3029365439307,59.4196417703576,911.857778609989,62.38073205333333,PRK,0.2220382719892933,0.8041102269703709
2000,26404.1588575745,4.48654198602548,96.23187132451389,79.579960745642,718.44422092381,75.81710377,KOR,0.5654753738098359,0.955069893926473
2000,60585.3026788164,4.452634692357471,100,99,1293.56049508733,77.82721557333333,KWT,0.6665673441143505,0.9378751595305396
2000,3638.46314292227,3.50838994979858,80.9425079923707,35.3216067847574,80.1123774476418,65.94504278,KGZ,0.6205699487662113,0.959325304609434
2000,2899.01961879748,1.50369000434876,48.3413334597011,22.1840964350091,79.4679235215617,58.30222473333333,LAO,0.9025891690045318,0.8663187081519061
2000,14554.2131724037,5.40854978561401,97.957430289515,68.0520561441955,434.274110642554,70.15608223333334,LVA,0.35211885653574937,0.9228927550907513
2000,11571.7326041085,3.0324422056757436,84.3171788931217,86,847.588524456292,75.67059395666666,LBN,0.8364029779283433,0.967249287983921
2000,1932.15793223415,10.0915498733521,64.405856278949,19.3273988558381,68.1662012875319,47.51776339333333,LSO,0.3637642965887895,0.7216214858616051
2000,1868.17975587618,1.6093011934186603,61.0278430215118,43.7710042955819,33.6209784419067,53.278490803333334,LBR,1,0.8303101442450216
2000,17747.0188855832,4.47324483856835,95.42826480441309,86.9508513726842,706.218368281329,74.09916677333334,LBY,0.4341807890251187,0.9483308220886489
2000,91176.97903480567,2.9547943630791513,100,14.9899997711182,7923.554160248547,80.77107845456754,LIE,0.7053822374805783,0.9023140644272472
2000,15771.4269595328,6.242980435958218,89.6457241496505,66.9768374826555,521.799343451219,71.95358873333333,LTU,0.3425360983439321,0.9360735477273852
2000,114141.585295622,4.01633405700742,99.9999973690054,84.4182155177842,3286.64018582542,78.35053215333333,LUX,0.5382806751928465,0.896850981130662
2000,55994.760697993,3.31438994407654,100,99.9957926704194,2859.338466172695,80.44521759113067,MAC,0.8255098518471986,0.9438514902115858
2000,1701.44320253582,2.4386899471283,36.4427561061797,25.0095755608264,49.3298639706927,58.74403554333333,MDG,0.8354680609301243,0.9009931494914638
2000,1239.39174838676,3.60612988471985,54.1308258661442,14.6770603287659,29.3185510015098,44.67785313,MWI,0.7341357908974848,0.7125538490617841
2000,18532.9096706227,5.9716100692749,96.1058225790824,61.9694564490726,356.787025898666,73.06230727,MYS,0.39082604091692175,0.9546584763652252
2000,13738.2809408875,4.865397050343892,93.9754416536862,27.6038586493758,846.872882907023,69.85116355,MDV,0.3772456048652852,0.8998678828311507
2000,2187.71894209604,2.97156000137329,49.4074258741145,18.977631037325,58.6703104795234,53.07894391666667,MLI,0.6251708562577988,0.8059874745276737
2000,31066.9228903221,4.650088084290528,100,93.278338811526,1210.78470634222,77.77504015333334,MLT,0.6523243099352771,0.9557129591668293
2000,3772.2158024995,7.581941332906137,88.7785656055878,68.2755984422337,292.127065704453,69.34242693148856,MHL,0.6905249492045502,0.9589331216035979
2000,5008.60806690014,2.2272213437837354,41.4134230835058,38.0555858542174,80.1817638493697,62.96378739666667,MRT,0.7251096320227269,0.9152824968637016
2000,13481.7540541745,3.71902990341186,99.3576713358025,42.063123063288,262.482910572717,71.2163795,MUS,0.5157607874899371,0.9528410372882542
2000,20470.4937646148,3.80870008468628,91.5623322939428,74.9203113970256,496.776722411774,74.21463816,MEX,0.506588382511016,0.955724914446649
2000,3555.49951989363,6.70687007904053,91.7920940857296,22.3299999237061,161.802224365907,63.63650233333333,FSM,0.36182109297462184,0.9091442085946068
2000,5727.07922525352,4.48639011383057,83.0002243513663,40.4185981750488,124.540222789945,65.65951517666667,MDA,0.4514404785793605,0.9319249112554985
2000,79754.66449293567,1.25537002086639,100,100,3462.96040794834,80.37134396726525,MCO,1,0.9300867268575614
2000,5818.24307842901,5.55038022994995,62.4153289912774,56.7305447074496,221.035881167142,63.2912879,MNG,0.3385120787828501,0.8814315497672283
2000,14452.2762793739,3.5574670650097744,93.1399235983223,59.0899260145706,718.6405132650003,73.39135241333334,MNE,0.5131118090908587,0.9461329479043403
2000,5100.11572265625,3.4199128901132916,62.1439995989876,53.58724711125,143.244423675375,70.19807185666667,MAR,0.706442573840693,0.9747392527850288
2000,711.976393527396,3.79522700309971,23.4410418674047,29.2423697311441,10.112073983584,50.96986338333333,MOZ,1,0.85351071300271375
2000,1359.93038778036,3.3765066574118325,47.0143575446257,27.5346072708149,20.1420367058147,59.42304386666667,MMR,1,0.9440554677970904
2000,7858.38789521253,6.901780128479,76.2362461884581,32.1168956399877,517.338571833168,53.00492010666667,NAM,0.22767796423841788,0.7148930632082053
2000,8844.94679373008,5.050851799799852,98.3154023672406,100,1176.37580092278,74.53591228945375,NRU,0.544422611753461,0.9552406180689113
2000,2340.81563141298,2.9751501083374,79.4883969819743,31.0994241803849,47.0578196356911,65.36820689666666,NPL,0.7945783644120671,0.9728717068376628
2000,56016.8727218416,4.58325004577637,100,78.4826828427081,2466.11742432657,77.96330191,NLD,0.5378157111778815,0.921396792016011
2000,19259.70892573141,4.941836976358361,95.10497708421,61.6103287085477,712.9635813764966,73.15725719548874,NCL,0.37360328335154636,0.9354781000807763
2000,35879.7911310766,5.60442018508911,99.9999993417981,85.7059660456056,1606.15425839403,78.54332672666666,NZL,0.5851328084425423,0.9516425125590081
2000,4878.24776981667,3.00160002708435,81.12767542031307,55.2160707858522,147.014366438146,76.09034865,NIC,1,0.9906440813822619
2000,1190.56674543223,2.5650200843811,36.5479060182649,16.1307678222656,35.4911720865134,50.22766296333334,NER,0.902137181739058,0.7933833758513924
2000,4889.00321939426,2.431666440258375,44.4803085080205,43.2785051250243,74.8140645481625,54.07437849,NGA,0.6142080265649708,0.7937315889142493
2000,11988.2945978824,3.744849902144947,96.7613264219734,58.4918382392587,537.53067812623,72.99305523666666,MKD,0.5396012792531079,0.9543673358908602
2000,19203.710604876916,3.7844569444603353,96.4844231168673,90.1578212649113,924.5955933277681,74.70144694079832,MNP,0.543374893578787,0.945347940536755
2000,77587.2073182558,6.45935010910034,100,76.1338922449534,2856.89343529029,78.51619909,NOR,0.43723499325997267,0.9127925001305305
2000,42086.0431536301,2.8045699596405,85.6380767775356,71.5400835229196,1059.01858602293,72.13234044666667,OMN,0.42280523759687033,0.8904205440207478
2000,3531.71291531612,1.83782005310059,87.3443263636155,33.0046884491535,63.6373007899611,61.425884196666665,PAK,0.8699695423739668,0.9115705707477557
2000,15447.9517644732,7.84434986114502,99.3410767592974,69.5876201801789,882.997200455735,72.1693905167902,PLW,0.3030401571189077,0.9222459711257562
2000,14572.9752457781,4.89397001266479,89.6201521615703,62.2165370013582,612.447860343048,76.22872434,PAN,0.5834464965209724,0.9721950345603204
2000,3326.79859970528,3.2865566254497924,29.7724173309513,13.2228772276955,41.7341676539959,63.39955583333333,PNG,0.6751090193577982,0.950846344697488
2000,9998.5928544516,4.2302098274231,76.3911610414799,57.5141169408231,417.524577825954,74.71604761666666,PRY,0.5875156988075735,0.9749455739266497
2000,7669.0953178046,3.22802996635437,80.4077059975962,72.7724831207703,215.482857504425,75.12436344,PER,0.7815213115443972,0.9854286649796646
2000,4740.43891694569,3.16440010070801,86.5149829591624,39.1384171397742,102.821933040413,70.11774025,PHL,0.7861527449403434,0.9793779348663983
2000,18566.3546288772,4.96281003952026,94.67577363331935,61.7459160613903,564.333435262893,73.69403118,POL,0.3891258170547424,0.949063345201349
2000,35069.827570513,5.16386985778809,99.2296665594465,54.4051635389142,1630.27185103285,76.57716379333334,PRT,0.48755454267186255,0.9318284631621742
2000,37298.5450447133,3.614267288145582,97.2132456329924,94.4035182032107,1805.49927057679,76.22487645,PRI,0.5813084072046674,0.9238530282651042
2000,93186.9710440179,3.72598004341125,99.9029247892536,96.2942718926638,1784.65973852259,70.99859145,QAT,0.3115933949238523,0.8393589102384591
2000,14853.6679659943,2.86862993240356,99.9999987242735,52.8619549004535,246.026072323928,71.16784155333333,ROU,0.5988914199537281,0.9523196894476154
2000,20104.75,2.93979001045227,96.4118385935672,73.1568222045898,366.798169502002,65.37656180666667,RUS,0.3625993188981098,0.8607440675140259
2000,1016.66199090104,3.43418002128601,47.5705840769265,15.7804474645996,21.7804527114344,46.884666583333335,RWA,0.8407701979641857,0.758774256543072
2000,4638.59446502597,3.63095998764038,87.2425744445138,21.9529698020724,134.447322598352,69.66805510333333,WSM,0.678269373342161,0.9738178366423365
2000,77149.4159964233,5.348342438861556,100,93.7709762556799,2873.40433980518,80.073505436909,SMR,0.5774667605744018,0.9301405110079896
2000,3852.89042721453,3.4002417259137925,69.1887073923262,52.9663437052108,163.705488992838,63.12542317333333,STP,0.5355614138014757,0.9012376102619986
2000,55962.2661342789,5.90982007980347,99.0787561449635,79.9704860819453,2050.59145700732,70.64279217333333,SAU,0.19644315574725318,0.8435530292523709
2000,3093.28791602615,2.46335005760193,59.7997359655038,40.6667555531967,69.6992874538741,58.602787426666666,SEN,0.6887786872819863,0.8716535275779249
2000,11105.9948800547,2.559086993766105,89.4192393475068,55.5923115701625,371.950950662827,71.50504796,SRB,0.6305747689323872,0.9518783914360963
2000,20633.6746950761,4.656924996476993,93.566407764684,43.3974230710038,617.63247341486294,72.15054393333332,SYC,0.353318614915086,0.926450294851962
2000,1981.50608696758,4.94936990737915,40.8831188702794,35.5327867241975,87.051826002502,49.79797452333333,SLE,0.5024602613261947,0.7491259857604329
2000,68314.5444027166,3.32129001617432,100,100,1461.09458573832,78.51745385,SGP,0.8521072670438775,0.9389255419888246
2000,42522.561389475915,3.924898468010812,98.5885136863648,100,2372.05517891802,77.52686538693962,SXM,0.618008080656117,0.9259208684741641
2000,18343.237153675,3.86823010444641,97.9808934698164,56.1058893284907,602.216316001004,73.31966054333334,SVK,0.4319829600737551,0.9441663824951467
2000,30055.5726465546,4.759240463961088,99.689229399328,50.6975029797519,1405.8324905285,75.98394732333334,SVN,0.49846555865090225,0.9342914071420519
2000,2276.82191920056,5.1089258772192805,76.7476885901905,15.7523593692696,61.2538582221304,63.56427431,SLB,0.5970531286373134,0.9505818163062627
2000,702.850071117611,3.186877745771783,26.5548279259121,33.0596136927225,21.789444796212443,49.34697954666667,SOM,1,0.8062298300601342
2000,11183.825503143,4.90882015228271,85.9559975488844,56.2589954883628,593.920856614931,56.96559823333333,ZAF,0.249774766265481,0.7545436309017846
2000,1399.0783858110237,2.8137505692517646,44.769639752557566,16.0428540117317,45.31513443569534,51.86229597,SSD,0.8046548173957969,0.8067920281858068
2000,39945.8971298178,4.16786003112793,99.9999986287101,76.1650552349602,1471.28940339616,79.08703197666667,ESP,0.7779555987931009,0.9568515492087953
2000,6428.61341890463,3.9685639845978358,83.6750656092532,14.6196895000898,171.676784196821,71.68712398333334,LKA,0.6403985778060912,0.9770579027023218
2000,19840.5800645267,4.74038982391357,98.4498940767374,32.764294564989,736.202140854609,73.2313111079005,KNA,0.37627766716620054,0.9346308320087352
2000,18818.8855989431,4.590089215483959,90.6274300137184,27.8532282391838,452.799609957429,73.23332381,LCA,0.39352988233138897,0.9502461879449638
2000,65094.05294519807,4.069722350166175,100,100,2338.299534612394,79.98134117474706,MAF,0.7333694249696954,0.9407277569410002
2000,9999.05879203685,7.32787990570068,95.4488766672821,44.8903114926141,271.34143017572,71.70497497666666,VCT,0.37064185848550624,0.9617262927731426
2000,3575.85205078125,1.01217997074127,45.7431194646581,32.3435880462815,101.117719678818,62.51069604,SDN,1,0.9131479569979482
2000,16220.1790603262,5.981795493670438,89.0616565682896,66.7015222141811,487.981742890083,70.59951220666666,SUR,0.32464132912587784,0.921336942200815
2000,48284.8001841043,6.7383599281311,99.4843695619829,84.0400009155273,2172.99343077727,79.54735774333334,SWE,0.5510985103543646,0.9451460410138423
2000,67378.3901472877,4.65878009796143,100,73.302430524727,3352.00950086966,79.65143106000001,CHE,0.5831619495348834,0.9249136441875258
2000,7807.92995548742,3.752405581091585,91.6158541063871,51.876811612138,187.160829397405,71.17376714666666,SYR,0.6111516272808389,0.9703992186847517
2000,1365.23327447129,2.32871007919311,55.4730051221322,26.5355104669232,44.6922245354534,65.66317179666666,TJK,1,0.9811787675571975
2000,1839.93664550781,3.442103432878523,28.6115317838844,22.1944164040635,35.7209386063051,52.80091930333333,TZA,0.6565160655539115,0.820124118433394
2000,11622.5250278537,5.25345993041992,93.7765869713253,31.4626212652205,226.053621678033,71.05841283333334,THA,0.4546071390197067,0.9577297781947535
2000,3783.78349040621,3.9054471056301123,67.6475265931818,24.1139427164365,173.49374545233738,62.87926517,TLS,0.48993708436482464,0.8962239696039825
2000,2160.98936671986,2.77644991874695,45.8401052749538,33.0994844063309,41.8717838677658,56.11583232666667,TGO,0.7332792922616272,0.8606377598428924
2000,5808.26509143352,4.87807989120483,98.5410497914921,23.0251513819988,98.4226128430151,71.15371864333333,TON,0.9271986931891724,0.9816748459901271
2000,19637.5545410721,2.75565004348755,92.32857614830733,55.9291468285602,601.076488551488,70.39984841,TTO,0.42095126123247195,0.9087980231613573
2000,9134.41506327005,6.20196008682251,87.5364530934515,63.6166653822584,300.619191896892,74.36479389666667,TUN,0.47040691981803356,0.9781743058790685
