indicatorId,geoUnit,year,value,qualifier,magnitude
FOSGP.5T8.F110,SYC,2017,14.24418604651163,,
FOSGP.5T8.F110,SYC,2018,6.575963718820861,,
FOSGP.5T8.F110,SYC,2019,1.855287569573284,,
FOSGP.5T8.F110,SYC,2020,1.182033096926714,,
FOSGP.5T8.F110,SYC,2021,22.07792207792208,,
FOSGP.5T8.F110,SYC,2022,16.5,,
FOSGP.5T8.F110,SYC,2023,16.95652173913043,,
FOSGP.5T8.F110,SYC,2024,17.06730769230769,,
FOSGP.5T8.F110,SYR,2016,18.22100067138672,,
FOSGP.5T8.F110,SYR,2022,0,,NIL
FOSGP.5T8.F110,TCA,2021,18.27956962585449,,
FOSGP.5T8.F110,TCA,2023,5.555560111999512,,
FOSGP.5T8.F110,TCA,2024,15.625,,
FOSGP.5T8.F110,TCD,2000,16.36363983154297,,
FOSGP.5T8.F110,TCD,2020,1.790529608456477,,
FOSGP.5T8.F110,THA,2010,9.109354896621886,,
FOSGP.5T8.F110,THA,2014,4.599897657986869,,
FOSGP.5T8.F110,THA,2015,7.382367828718513,,
FOSGP.5T8.F110,THA,2016,8.60075668027402,,
FOSGP.5T8.F110,THA,2022,6.899919636534345,,
FOSGP.5T8.F110,THA,2023,6.101368422521974,,
FOSGP.5T8.F110,THA,2024,11.14939741251147,,
FOSGP.5T8.F110,THA,2025,8.48750672316753,,
FOSGP.5T8.F110,TJK,2016,18.83575057983398,,
FOSGP.5T8.F110,TJK,2017,18.85326957702637,,
FOSGP.5T8.F110,TKM,2019,10.91579432484034,,
FOSGP.5T8.F110,TKM,2020,0,,NIL
FOSGP.5T8.F110,TKM,2024,7.359550561797752,,
FOSGP.5T8.F110,TLS,2010,38.26493880489561,,
FOSGP.5T8.F110,TTO,2019,10.84352970123291,,
FOSGP.5T8.F110,TTO,2021,14.02651023864746,,
FOSGP.5T8.F110,TTO,2022,7.869450092315674,,
FOSGP.5T8.F110,TTO,2023,11.1431999206543,,
FOSGP.5T8.F110,TTO,2024,10.33423667570009,,
FOSGP.5T8.F110,TUN,2012,0.5026999711990356,,
FOSGP.5T8.F110,TUN,2015,0.3590700030326843,,
FOSGP.5T8.F110,TUN,2016,0.3617599904537201,,
FOSGP.5T8.F110,TUN,2018,0.4519500136375427,,
FOSGP.5T8.F110,TUN,2020,4.707330226898193,,
FOSGP.5T8.F110,TUN,2021,4.707330226898193,,
FOSGP.5T8.F110,TUN,2022,4.14700984954834,,
FOSGP.5T8.F110,TUN,2023,4.678339958190918,,
FOSGP.5T8.F110,TUR,2000,15.90909004211426,,
FOSGP.5T8.F110,TUR,2004,20.9288501739502,,
FOSGP.5T8.F110,TUR,2005,20.70952987670898,,
FOSGP.5T8.F110,TUR,2006,17.24164962768555,,
FOSGP.5T8.F110,TUR,2007,15.78775024414063,,
FOSGP.5T8.F110,TUR,2008,15.13745021820068,,
FOSGP.5T8.F110,TUR,2009,14.59934043884277,,
FOSGP.5T8.F110,TUR,2010,11.84749984741211,,
FOSGP.5T8.F110,TUR,2011,10.04652976989746,,
FOSGP.5T8.F110,TUR,2012,10.12170028686523,,
FOSGP.5T8.F110,TUR,2014,10.40017986297607,,
FOSGP.5T8.F110,TUR,2018,9.281100273132324,,
FOSGP.5T8.F110,TUR,2019,6.956689834594727,,
FOSGP.5T8.F110,TUR,2020,4.883950233459473,,
FOSGP.5T8.F110,TUR,2021,5.082260131835938,,
FOSGP.5T8.F110,TUR,2022,6.735509872436523,,
FOSGP.5T8.F110,TUR,2023,6.445000171661377,,
FOSGP.5T8.F110,TZA,2019,20.01789559041467,,
FOSGP.5T8.F110,TZA,2021,30.11867300137801,,
FOSGP.5T8.F110,TZA,2022,22.01930993189132,,
FOSGP.5T8.F110,TZA,2023,22.57120561841592,,
FOSGP.5T8.F110,TZA,2024,26.72151450813871,,
FOSGP.5T8.F110,UGA,2000,44.0151481628418,,
FOSGP.5T8.F110,UGA,2004,34.83745956420898,,
FOSGP.5T8.F110,UKR,2001,8.091429710388184,,
FOSGP.5T8.F110,UKR,2002,7.572169780731201,,
FOSGP.5T8.F110,UKR,2003,7.96373987197876,,
FOSGP.5T8.F110,UKR,2005,9.241129875183105,,
FOSGP.5T8.F110,UKR,2006,8.72085952758789,,
FOSGP.5T8.F110,UKR,2007,8.866669654846191,,
FOSGP.5T8.F110,UKR,2008,8.55070972442627,,
FOSGP.5T8.F110,UKR,2009,8.521690368652344,,
FOSGP.5T8.F110,UKR,2010,8.691060035360135,,
FOSGP.5T8.F110,UKR,2011,9.054142788920725,,
FOSGP.5T8.F110,UKR,2012,8.48211436408271,,
FOSGP.5T8.F110,UKR,2013,5.225558468293154,,
FOSGP.5T8.F110,UKR,2014,5.090745583973136,,
FOSGP.5T8.F110,UKR,2015,5.574678045492637,,
FOSGP.5T8.F110,UKR,2016,7.141502807475685,,
FOSGP.5T8.F110,UKR,2017,8.143948767185659,,
FOSGP.5T8.F110,UKR,2018,9.379835950871868,,
FOSGP.5T8.F110,UKR,2019,9.452845112362164,,
FOSGP.5T8.F110,UKR,2020,10.08530271262123,,
FOSGP.5T8.F110,UKR,2021,11.7566246299532,,
FOSGP.5T8.F110,UKR,2023,11.78471498326658,,
FOSGP.5T8.F110,UKR,2024,10.34554305322799,,
FOSGP.5T8.F110,URY,2007,28.84745025634766,,
FOSGP.5T8.F110,URY,2008,26.40970993041992,,
FOSGP.5T8.F110,URY,2009,17.44025993347168,,
FOSGP.5T8.F110,URY,2010,3.946497152695008,,
FOSGP.5T8.F110,URY,2017,13.56437611821616,,
FOSGP.5T8.F110,URY,2018,15.01537171604248,,
FOSGP.5T8.F110,URY,2019,15.73445936591444,,
FOSGP.5T8.F110,URY,2020,18.87282425603594,,
FOSGP.5T8.F110,URY,2021,5.802680353578557,,
FOSGP.5T8.F110,URY,2022,21.92627034207904,,
FOSGP.5T8.F110,URY,2023,21.28470641784251,,
FOSGP.5T8.F110,USA,2013,7.941050052642822,,
FOSGP.5T8.F110,USA,2014,7.444580078125,,
FOSGP.5T8.F110,USA,2015,6.96996021270752,,
FOSGP.5T8.F110,USA,2016,6.751689910888672,,
FOSGP.5T8.F110,USA,2019,6.43612003326416,,
FOSGP.5T8.F110,USA,2020,6.456649780273438,,
FOSGP.5T8.F110,USA,2021,6.603370189666748,,
FOSGP.5T8.F110,USA,2023,6.482319831848145,,
FOSGP.5T8.F110,UZB,2010,34.33057851239669,,
FOSGP.5T8.F110,UZB,2011,36.85975886139063,,
FOSGP.5T8.F110,UZB,2016,27.37673950195313,,
FOSGP.5T8.F110,UZB,2017,24.93852043151855,,
FOSGP.5T8.F110,UZB,2018,25.72278598465322,,
FOSGP.5T8.F110,UZB,2019,25.70611470559087,,
FOSGP.5T8.F110,UZB,2020,24.86081430660218,,
FOSGP.5T8.F110,UZB,2021,33.6786094359702,,
FOSGP.5T8.F110,UZB,2023,25.95546638600184,,
FOSGP.5T8.F110,UZB,2024,27.82604907567285,,
FOSGP.5T8.F110,UZB,2025,23.07730176582636,,
FOSGP.5T8.F110,VEN,2000,18.26568984985352,,
FOSGP.5T8.F110,VGB,2002,0,,NIL
FOSGP.5T8.F110,VGB,2009,4.137929916381836,,
FOSGP.5T8.F110,VGB,2021,0.5891016200294551,,
FOSGP.5T8.F110,VGB,2022,0,,NIL
FOSGP.5T8.F110,VGB,2023,0,,NIL
FOSGP.5T8.F110,VNM,2005,34.18452835083008,,
FOSGP.5T8.F110,VNM,2007,37.21873092651367,,
FOSGP.5T8.F110,VNM,2008,33.22108840942383,,
FOSGP.5T8.F110,VNM,2009,27.54603004455566,,
FOSGP.5T8.F110,VNM,2010,27.50447309010944,,
FOSGP.5T8.F110,VNM,2011,21.90583127479602,,
FOSGP.5T8.F110,VNM,2012,22.64251286424745,,
FOSGP.5T8.F110,VNM,2013,25.22262281194283,,
FOSGP.5T8.F110,VNM,2014,24.37191963043886,,
FOSGP.5T8.F110,VNM,2015,23.45590671398368,,
FOSGP.5T8.F110,VNM,2016,25.65975793349133,,
FOSGP.5T8.F110,WSM,2000,18.71920967102051,,
FOSGP.5T8.F110,WSM,2017,33.07984790874524,,
FOSGP.5T8.F110,WSM,2018,31.28119800332779,,
FOSGP.5T8.F110,WSM,2019,22.08258527827648,,
FOSGP.5T8.F110,WSM,2020,24.02135231316726,,
FOSGP.5T8.F110,WSM,2021,17.73049645390071,,
FOSGP.5T8.F110,WSM,2023,18.84393063583815,,
FOSGP.5T8.F110,ZAF,2012,19.50735326110603,,
FOSGP.5T8.F110,ZAF,2013,19.74046059538381,,
FOSGP.5T8.F110,ZAF,2014,18.72225641949545,,
FOSGP.5T8.F110,ZAF,2015,17.99436285417594,,
FOSGP.5T8.F110,ZAF,2016,19.42552251115191,,
FOSGP.5T8.F110,ZAF,2017,19.30706264724596,,
FOSGP.5T8.F110,ZAF,2018,20.36315959908697,,
FOSGP.5T8.F110,ZAF,2019,19.3826438706823,,
FOSGP.5T8.F110,ZAF,2020,18.81641069557281,,
FOSGP.5T8.F110,ZAF,2021,16.60336323740728,,
FOSGP.5T8.F110,ZAF,2022,17.22740621035987,,
FOSGP.5T8.F110,ZAF,2023,17.63767792473343,,
FOSGP.5T8.F110,ZWE,2010,25.15568923950195,,
FOSGP.5T8.F110,ZWE,2011,8.989905402831566,,
FOSGP.5T8.F110,ZWE,2012,8.874363647790837,,
FOSGP.5T8.F110,ZWE,2013,22.59294566253575,,
FOSGP.5T8.F110,ZWE,2015,10.00150353330326,,
FOSGP.5T8.F110,ZWE,2024,28.79832446112226,,
FOSGP.5T8.F500,ABW,2015,0,,NIL
FOSGP.5T8.F500,ABW,2016,2.222219944000244,,
FOSGP.5T8.F500,AFG,2020,0.8136199712753296,,
FOSGP.5T8.F500,AGO,2002,9.302330017089844,,
FOSGP.5T8.F500,AGO,2015,2.703345489139052,,
FOSGP.5T8.F500,AIA,2007,0,,NIL
FOSGP.5T8.F500,ALB,2000,1.098199963569641,,
FOSGP.5T8.F500,ALB,2001,0.9527900218963623,,
FOSGP.5T8.F500,ALB,2003,0.8650500178337097,,
FOSGP.5T8.F500,ALB,2011,4.517052850820099,,
FOSGP.5T8.F500,ALB,2015,5.282682890636593,,
FOSGP.5T8.F500,ALB,2016,4.66125684091338,,
FOSGP.5T8.F500,ALB,2017,4.917016540336442,,
FOSGP.5T8.F500,ALB,2018,4.302234132416767,,
FOSGP.5T8.F500,ALB,2019,4.09274598033877,,
FOSGP.5T8.F500,ALB,2020,3.806743896135486,,
FOSGP.5T8.F500,ALB,2021,2.964209238299174,,
FOSGP.5T8.F500,ALB,2022,3.345195729537367,,
FOSGP.5T8.F500,ALB,2023,2.918795327069415,,
FOSGP.5T8.F500,ALB,2024,2.376476430319583,,
FOSGP.5T8.F500,AND,2002,0,,NIL
FOSGP.5T8.F500,AND,2003,0,,NIL
FOSGP.5T8.F500,AND,2004,0,,NIL
FOSGP.5T8.F500,AND,2005,0,,NIL
FOSGP.5T8.F500,AND,2006,0,,NIL
FOSGP.5T8.F500,AND,2008,0,,NIL
FOSGP.5T8.F500,AND,2012,0,,NIL
FOSGP.5T8.F500,AND,2015,0,,NIL
FOSGP.5T8.F500,AND,2016,0,,NIL
FOSGP.5T8.F500,AND,2017,0,,NIL
FOSGP.5T8.F500,AND,2018,0,,NIL
FOSGP.5T8.F500,AND,2019,0,,NIL
FOSGP.5T8.F500,AND,2020,0,,NIL
FOSGP.5T8.F500,AND,2021,2.127659574468085,,
FOSGP.5T8.F500,AND,2022,0,,NIL
FOSGP.5T8.F500,AND,2023,0.6711409395973155,,
FOSGP.5T8.F500,AND,2024,0.3289473684210526,,
FOSGP.5T8.F500,ARE,2018,2.179972702281859,,
FOSGP.5T8.F500,ARE,2019,2.265062087996321,,
FOSGP.5T8.F500,ARE,2020,2.46177370030581,,
FOSGP.5T8.F500,ARE,2021,2.68348582462599,,
FOSGP.5T8.F500,ARE,2022,2.882676600252896,,
FOSGP.5T8.F500,ARE,2023,2.912667946257198,,
FOSGP.5T8.F500,ARE,2024,2.935936617372286,,
FOSGP.5T8.F500,ARG,2006,3.082250118255615,,
FOSGP.5T8.F500,ARG,2007,3.05049991607666,,
FOSGP.5T8.F500,ARG,2008,3.015759944915771,,
FOSGP.5T8.F500,ARG,2009,3.487410068511963,,
FOSGP.5T8.F500,ARG,2010,3.460880041122437,,
FOSGP.5T8.F500,ARG,2011,3.619820117950439,,
FOSGP.5T8.F500,ARG,2014,8.248502403603872,,
FOSGP.5T8.F500,ARG,2015,6.505062511939887,,
FOSGP.5T8.F500,ARG,2016,6.460457117220408,,
FOSGP.5T8.F500,ARG,2017,6.718550142028937,,
FOSGP.5T8.F500,ARG,2018,6.709637604141667,,
FOSGP.5T8.F500,ARG,2019,6.647310285039534,,
FOSGP.5T8.F500,ARG,2020,6.701604565078413,,
FOSGP.5T8.F500,ARG,2021,6.720314695963922,,
FOSGP.5T8.F500,ARG,2022,6.679443982157229,,
FOSGP.5T8.F500,ARG,2023,6.568450737487715,,
FOSGP.5T8.F500,ARM,2010,6.122507285297983,,
FOSGP.5T8.F500,ARM,2015,6.880551127305853,,
FOSGP.5T8.F500,ARM,2016,5.254950315514615,,
FOSGP.5T8.F500,ARM,2017,5.065932473554557,,
FOSGP.5T8.F500,ARM,2018,5.857391071905908,,
FOSGP.5T8.F500,ARM,2019,6.609153384997807,,
FOSGP.5T8.F500,ARM,2020,4.513425307817831,,
FOSGP.5T8.F500,ARM,2021,4.321100581756979,,
FOSGP.5T8.F500,ARM,2022,3.737538517310132,,
FOSGP.5T8.F500,ARM,2023,3.518818208224408,,
FOSGP.5T8.F500,ARM,2024,3.311310366525091,,
FOSGP.5T8.F500,ATG,2009,0,,NIL
FOSGP.5T8.F500,ATG,2010,0,,NIL
FOSGP.5T8.F500,ATG,2011,0.9259300231933594,,
FOSGP.5T8.F500,ATG,2012,0,,NIL
FOSGP.5T8.F500,AUS,2000,6.726540088653564,,
FOSGP.5T8.F500,AUS,2002,4.742720127105713,,
FOSGP.5T8.F500,AUS,2003,4.964640140533447,,
FOSGP.5T8.F500,AUS,2005,5.092979907989502,,
FOSGP.5T8.F500,AUS,2006,5.034709930419922,,
FOSGP.5T8.F500,AUS,2007,4.929409980773926,,
FOSGP.5T8.F500,AUS,2008,4.805469989776611,,
FOSGP.5T8.F500,AUS,2009,4.484360218048096,,
FOSGP.5T8.F500,AUS,2011,4.242660045623779,,
FOSGP.5T8.F500,AUS,2013,4.484809875488281,,
FOSGP.5T8.F500,AUS,2014,4.580719947814941,,
FOSGP.5T8.F500,AUS,2015,6.131410121917725,,
FOSGP.5T8.F500,AUS,2017,6.027780055999756,,
FOSGP.5T8.F500,AUS,2018,4.997039794921875,,
FOSGP.5T8.F500,AUS,2019,4.756579875946045,,
FOSGP.5T8.F500,AUS,2020,4.678009986877441,,
FOSGP.5T8.F500,AUS,2021,4.869870185852051,,
FOSGP.5T8.F500,AUS,2022,4.77370023727417,,
FOSGP.5T8.F500,AUS,2023,4.846489906311035,,
FOSGP.5T8.F500,AUT,2007,3.905179977416992,,
FOSGP.5T8.F500,AUT,2008,4.257349967956543,,
FOSGP.5T8.F500,AUT,2009,4.845099925994873,,
FOSGP.5T8.F500,AUT,2010,5.161019802093506,,
FOSGP.5T8.F500,AUT,2011,5.435979843139648,,
FOSGP.5T8.F500,AUT,2012,5.287330150604248,,
FOSGP.5T8.F500,AUT,2013,4.804259777069092,,
FOSGP.5T8.F500,AUT,2014,4.946589946746826,,
FOSGP.5T8.F500,AUT,2015,5.574480056762695,,
FOSGP.5T8.F500,AUT,2016,5.754209995269775,,
FOSGP.5T8.F500,AUT,2018,6.078670024871826,,
FOSGP.5T8.F500,AUT,2019,5.92011022567749,,
FOSGP.5T8.F500,AUT,2020,5.562709808349609,,
FOSGP.5T8.F500,AUT,2021,5.816470146179199,,
FOSGP.5T8.F500,AUT,2022,5.990409851074219,,
FOSGP.5T8.F500,AUT,2023,5.560750007629395,,
FOSGP.5T8.F500,AUT,2024,5.862460136413574,,
FOSGP.5T8.F500,AZE,2008,9.4824800491333,,
FOSGP.5T8.F500,AZE,2009,8.214579582214355,,
FOSGP.5T8.F500,AZE,2010,8.520258367586612,,
FOSGP.5T8.F500,AZE,2011,8.330341113105924,,
FOSGP.5T8.F500,AZE,2012,8.416599345210257,,
FOSGP.5T8.F500,AZE,2015,4.20649299264905,,
FOSGP.5T8.F500,AZE,2016,3.946195294026437,,
FOSGP.5T8.F500,AZE,2017,4.668349614019683,,
FOSGP.5T8.F500,AZE,2018,3.802569553563176,,
FOSGP.5T8.F500,AZE,2019,4.229678638941399,,
FOSGP.5T8.F500,AZE,2020,2.864410095871649,,
FOSGP.5T8.F500,AZE,2021,3.058634250983197,,
FOSGP.5T8.F500,AZE,2022,2.873761522157046,,
FOSGP.5T8.F500,AZE,2023,2.941411175128078,,
FOSGP.5T8.F500,AZE,2024,2.663886958536021,,
FOSGP.5T8.F500,BDI,2001,0,,NIL
FOSGP.5T8.F500,BDI,2004,4.274990081787109,,
FOSGP.5T8.F500,BDI,2010,3.73294997215271,,
FOSGP.5T8.F500,BDI,2015,6.399201881279841,,
FOSGP.5T8.F500,BDI,2016,10.3707886316582,,
FOSGP.5T8.F500,BDI,2017,7.379689276241,,
FOSGP.5T8.F500,BDI,2018,13.3697270471464,,
FOSGP.5T8.F500,BDI,2025,0.399040013551712,,
FOSGP.5T8.F500,BEL,2000,4.62440013885498,,
FOSGP.5T8.F500,BEL,2001,4.779069900512695,,
FOSGP.5T8.F500,BEL,2002,4.443439960479736,,
FOSGP.5T8.F500,BEL,2006,4.200079917907715,,
FOSGP.5T8.F500,BEL,2008,3.098259925842285,,
FOSGP.5T8.F500,BEL,2009,3.476150035858154,,
FOSGP.5T8.F500,BEL,2010,3.34296989440918,,
FOSGP.5T8.F500,BEL,2011,3.540390014648438,,
FOSGP.5T8.F500,BEL,2012,3.484910011291504,,
FOSGP.5T8.F500,BEL,2013,3.477809906005859,,
FOSGP.5T8.F500,BEL,2014,3.74702000617981,,
FOSGP.5T8.F500,BEL,2015,4.456729888916016,,
FOSGP.5T8.F500,BEL,2016,3.920559883117676,,
FOSGP.5T8.F500,BEL,2017,3.64805006980896,,
FOSGP.5T8.F500,BEL,2018,3.717289924621582,,
FOSGP.5T8.F500,BEL,2019,3.892790079116821,,
FOSGP.5T8.F500,BEL,2020,3.871220111846924,,
FOSGP.5T8.F500,BEL,2021,4.009600162506104,,
FOSGP.5T8.F500,BEL,2022,4.078649997711182,,
FOSGP.5T8.F500,BEL,2023,4.266270160675049,,
FOSGP.5T8.F500,BEN,2011,1.789029955863953,,
FOSGP.5T8.F500,BEN,2014,1.686169981956482,,
FOSGP.5T8.F500,BEN,2015,9.188679695129395,,
FOSGP.5T8.F500,BEN,2018,11.34348964691162,,
FOSGP.5T8.F500,BEN,2019,16.19708061218262,,
FOSGP.5T8.F500,BEN,2020,10.02114009857178,,
FOSGP.5T8.F500,BEN,2021,12.55937004089355,,
FOSGP.5T8.F500,BEN,2022,12.56618022918701,,
FOSGP.5T8.F500,BFA,2010,17.18684099536061,,
FOSGP.5T8.F500,BFA,2011,13.29319442565282,,
FOSGP.5T8.F500,BFA,2012,11.54859967051071,,
FOSGP.5T8.F500,BFA,2014,10.31375166889186,,
FOSGP.5T8.F500,BFA,2015,6.684116445352401,,
FOSGP.5T8.F500,BFA,2016,5.734387647095448,,
FOSGP.5T8.F500,BFA,2017,5.49626162890246,,
FOSGP.5T8.F500,BFA,2018,6.880292532717474,,
FOSGP.5T8.F500,BFA,2019,5.523423944476576,,
FOSGP.5T8.F500,BFA,2020,7.230227345501121,,
FOSGP.5T8.F500,BFA,2021,8.748780613030755,,
FOSGP.5T8.F500,BFA,2022,11.14988558352403,,
FOSGP.5T8.F500,BFA,2024,56.19459459459459,,
FOSGP.5T8.F500,BGD,2016,7.952101731123538,,
FOSGP.5T8.F500,BGD,2017,7.952101731133089,,
FOSGP.5T8.F500,BGD,2018,8.076053395624335,,
FOSGP.5T8.F500,BGD,2019,7.973320568726362,,
FOSGP.5T8.F500,BGD,2020,7.973481228507205,,
FOSGP.5T8.F500,BGR,2000,2.384520053863525,,
FOSGP.5T8.F500,BGR,2001,2.886070013046265,,
FOSGP.5T8.F500,BGR,2002,3.648289918899536,,
FOSGP.5T8.F500,BGR,2003,2.688410043716431,,
FOSGP.5T8.F500,BGR,2004,2.759099960327148,,
FOSGP.5T8.F500,BGR,2005,2.823750019073486,,
FOSGP.5T8.F500,BGR,2007,2.912709951400757,,
FOSGP.5T8.F500,BGR,2008,1.741029977798462,,
FOSGP.5T8.F500,BGR,2009,1.935889959335327,,
FOSGP.5T8.F500,BGR,2010,2.347870111465454,,
FOSGP.5T8.F500,BGR,2011,2.17822003364563,,
FOSGP.5T8.F500,BGR,2012,2.295419931411743,,
FOSGP.5T8.F500,BGR,2013,2.208570003509521,,
FOSGP.5T8.F500,BGR,2014,2.205990076065063,,
FOSGP.5T8.F500,BGR,2015,3.663810014724731,,
FOSGP.5T8.F500,BGR,2016,3.438050031661987,,
FOSGP.5T8.F500,BGR,2017,3.312170028686523,,
FOSGP.5T8.F500,BGR,2018,3.096549987792969,,
FOSGP.5T8.F500,BGR,2019,3.13811993598938,,
FOSGP.5T8.F500,BGR,2020,2.925250053405762,,
FOSGP.5T8.F500,BGR,2021,3.106760025024414,,
FOSGP.5T8.F500,BGR,2023,3.097800016403198,,
FOSGP.5T8.F500,BHR,2003,3.679059982299805,,
FOSGP.5T8.F500,BHR,2005,4.742459774017334,,
FOSGP.5T8.F500,BHR,2006,5.102399826049805,,
FOSGP.5T8.F500,BHR,2015,1.792303637322088,,
FOSGP.5T8.F500,BHR,2016,1.711114536765839,,
FOSGP.5T8.F500,BHR,2017,1.636952998379255,,
FOSGP.5T8.F500,BHR,2018,1.570680628272251,,
FOSGP.5T8.F500,BHR,2019,1.603298213467705,,
FOSGP.5T8.F500,BHR,2020,2.128541810642709,,
FOSGP.5T8.F500,BHR,2021,2.012725620049344,,
FOSGP.5T8.F500,BHR,2022,2.370490286771508,,
FOSGP.5T8.F500,BHR,2023,2.2121014964216,,
FOSGP.5T8.F500,BHR,2024,2.482420626464948,,
FOSGP.5T8.F500,BIH,2015,3.725290060043335,,
FOSGP.5T8.F500,BIH,2016,7.303339958190918,,
FOSGP.5T8.F500,BIH,2017,4.342659950256348,,
FOSGP.5T8.F500,BIH,2018,4.752419948577881,,
FOSGP.5T8.F500,BIH,2019,4.834080219268799,,
FOSGP.5T8.F500,BIH,2020,5.114180088043213,,
FOSGP.5T8.F500,BIH,2021,4.157380104064941,,
FOSGP.5T8.F500,BIH,2022,4.226230144500732,,
FOSGP.5T8.F500,BIH,2023,4.395979881286621,,
FOSGP.5T8.F500,BLR,2004,2.109620094299316,,
FOSGP.5T8.F500,BLR,2005,2.05620002746582,,
FOSGP.5T8.F500,BLR,2007,2.21245002746582,,
FOSGP.5T8.F500,BLR,2015,2.790150564617315,,
FOSGP.5T8.F500,BLR,2016,2.709277172360312,,
FOSGP.5T8.F500,BLR,2017,2.844522816959279,,
FOSGP.5T8.F500,BLR,2018,3.696275533217346,,
FOSGP.5T8.F500,BLR,2019,3.390945573819795,,
FOSGP.5T8.F500,BLR,2020,3.234896075302482,,
FOSGP.5T8.F500,BLR,2021,3.238035723584857,,
FOSGP.5T8.F500,BLR,2022,2.766683004661543,,
FOSGP.5T8.F500,BLR,2023,3.227763233509993,,
FOSGP.5T8.F500,BLR,2024,3.570004670395389,,
FOSGP.5T8.F500,BLZ,2015,12.47792819305474,,
FOSGP.5T8.F500,BLZ,2020,15.13622603430878,,
FOSGP.5T8.F500,BLZ,2021,12.07335710646969,,
FOSGP.5T8.F500,BLZ,2022,14.68464130958113,,
FOSGP.5T8.F500,BLZ,2023,11.62191982346451,,
FOSGP.5T8.F500,BLZ,2024,13.81865736704447,,
FOSGP.5T8.F500,BMU,2001,2.02020001411438,,
FOSGP.5T8.F500,BMU,2005,2.040819883346558,,
FOSGP.5T8.F500,BMU,2007,1.796409964561462,,
FOSGP.5T8.F500,BMU,2009,5.035970211029053,,
FOSGP.5T8.F500,BMU,2010,8.421050071716309,,
FOSGP.5T8.F500,BMU,2011,10.41666984558105,,
FOSGP.5T8.F500,BMU,2012,6.194690227508545,,
FOSGP.5T8.F500,BMU,2015,3.508769989013672,,
FOSGP.5T8.F500,BMU,2017,4.379559993743896,,
FOSGP.5T8.F500,BMU,2018,9.154930114746094,,
FOSGP.5T8.F500,BMU,2023,4.494379997253418,,
FOSGP.5T8.F500,BRA,2001,3.461460113525391,,
FOSGP.5T8.F500,BRA,2002,3.506850004196167,,
FOSGP.5T8.F500,BRA,2003,3.586570024490356,,
FOSGP.5T8.F500,BRA,2004,3.5484299659729,,
FOSGP.5T8.F500,BRA,2005,3.511569976806641,,
FOSGP.5T8.F500,BRA,2007,3.100159883499146,,
FOSGP.5T8.F500,BRA,2008,3.035290002822876,,
FOSGP.5T8.F500,BRA,2009,2.644330024719238,,
FOSGP.5T8.F500,BRA,2010,1.610159993171692,,
FOSGP.5T8.F500,BRA,2011,1.790969967842102,,
FOSGP.5T8.F500,BRA,2012,1.901729941368103,,
FOSGP.5T8.F500,BRA,2014,2.630170106887817,,
FOSGP.5T8.F500,BRA,2015,2.632910013198853,,
FOSGP.5T8.F500,BRA,2016,2.672470092773438,,
FOSGP.5T8.F500,BRA,2017,2.831300020217896,,
FOSGP.5T8.F500,BRA,2018,1.972730040550232,,
FOSGP.5T8.F500,BRA,2019,2.234339952468872,,
FOSGP.5T8.F500,BRA,2020,1.636880040168762,,
FOSGP.5T8.F500,BRA,2022,1.757660031318665,,
FOSGP.5T8.F500,BRA,2023,1.714300036430359,,
FOSGP.5T8.F500,BRB,2010,5.832965090587716,,
FOSGP.5T8.F500,BRB,2011,10.0460443700293,,
FOSGP.5T8.F500,BRN,2000,2.108959913253784,,
FOSGP.5T8.F500,BRN,2001,1.76416003704071,,
FOSGP.5T8.F500,BRN,2003,1.477200031280518,,
FOSGP.5T8.F500,BRN,2004,2.233429908752441,,
FOSGP.5T8.F500,BRN,2005,1.706889986991882,,
FOSGP.5T8.F500,BRN,2006,1.104009985923767,,
FOSGP.5T8.F500,BRN,2007,1.239930033683777,,
FOSGP.5T8.F500,BRN,2008,0.9067400097846985,,
FOSGP.5T8.F500,BRN,2009,1.72310996055603,,
FOSGP.5T8.F500,BRN,2010,3.28358006477356,,
FOSGP.5T8.F500,BRN,2011,10.86596965789795,,
FOSGP.5T8.F500,BRN,2012,4.074269771575928,,
FOSGP.5T8.F500,BRN,2015,6.53902006149292,,
FOSGP.5T8.F500,BRN,2018,10.52933025360107,,
FOSGP.5T8.F500,BRN,2019,8.411800384521484,,
FOSGP.5T8.F500,BRN,2020,9.141180038452148,,
FOSGP.5T8.F500,BRN,2023,6.50147008895874,,
FOSGP.5T8.F500,BWA,2001,0.864359974861145,,
FOSGP.5T8.F500,BWA,2002,6.695869922637939,,
FOSGP.5T8.F500,BWA,2017,6.170633054275233,,
FOSGP.5T8.F500,BWA,2019,9.815308453922315,,
FOSGP.5T8.F500,BWA,2020,2.778562682490346,,
FOSGP.5T8.F500,BWA,2021,3.782696177062375,,
FOSGP.5T8.F500,BWA,2022,1.825182903350019,,
FOSGP.5T8.F500,BWA,2023,4.901766223457035,,
FOSGP.5T8.F500,BWA,2024,4.267897051402206,,
FOSGP.5T8.F500,CAN,2013,7.900199890136719,NAT_EST,
FOSGP.5T8.F500,CAN,2014,6.709700107574463,NAT_EST,
FOSGP.5T8.F500,CAN,2015,6.525909900665283,NAT_EST,
FOSGP.5T8.F500,CAN,2016,6.46914005279541,NAT_EST,
FOSGP.5T8.F500,CAN,2018,6.178800106048584,,
FOSGP.5T8.F500,CAN,2019,8.118980407714844,,
